,Point_number,Point Latitude,Point Longitude,Pharmacy name,Pharmacy Latitude,Pharmacy Longitude,Pharmacy distance to point,Pharmacy Adress,Pharmacy Address
915,274,-34.592743840185136,-58.40582078575996,Farmacia La Santé,-34.596283,-58.401875,534,,Marcelo Torcuato de Alvear 2408
916,274,-34.592743840185136,-58.40582078575996,Farmacia Arenales,-34.59442677829714,-58.402559682714454,352,,Av. Pueyrredon 1502
917,274,-34.592743840185136,-58.40582078575996,Farmacity,-34.58889010035427,-58.40513877154997,433,,Juncal 2781/99
918,274,-34.592743840185136,-58.40582078575996,Farmacia Franco Alemana | Soy tu Farmacia,-34.59258584954602,-58.40156078338623,390,,Antonio Beruti 2502
919,274,-34.592743840185136,-58.40582078575996,Farmacia TKL Tekiel,-34.594701588042845,-58.40107587502559,486,,Av. Santa Fe 2399
920,274,-34.592743840185136,-58.40582078575996,Farmacia Azul,-34.59388857163805,-58.40224742889404,351,,Av. Pueyrredón 1428
921,274,-34.592743840185136,-58.40582078575996,Farmacity,-34.59444135950764,-58.401774806939336,416,,Av. Santa Fe 2453
922,274,-34.592743840185136,-58.40582078575996,Farmacia Nueva Dickens,-34.59104216994637,-58.407892564900926,268,,Av. Santa Fe 3000
923,274,-34.592743840185136,-58.40582078575996,Scienza Argentina,-34.59350825842339,-58.402130611104035,348,,Av. Pueyrredón 1460
924,274,-34.592743840185136,-58.40582078575996,Farmacia Sofiba,-34.590452874017025,-58.410680294036865,513,,Güemes 3271
925,274,-34.592743840185136,-58.40582078575996,Vantage,-34.591271198308924,-58.40694522170262,193,,Av. Santa Fe 2934
926,274,-34.592743840185136,-58.40582078575996,Farmacia Vantage,-34.58992806156686,-58.407318585433465,342,,Av Santa Fe 2936
927,274,-34.592743840185136,-58.40582078575996,Vantage,-34.59416627883811,-58.40827703475782,275,,Av. Santa Fe 2249
928,274,-34.592743840185136,-58.40582078575996,Farmacia,-34.5953683,-58.4067047,303,,Mansilla 2801
929,274,-34.592743840185136,-58.40582078575996,Farmacia Azul,-34.592105217898286,-58.401896572725924,366,,Pueyrredón Av. 1675
930,274,-34.592743840185136,-58.40582078575996,Farmacia Viena del Norte,-34.59006,-58.40656,306,,Austria 1839
931,274,-34.592743840185136,-58.40582078575996,Beruti 3300,-34.587835,-58.408533,600,,Beruti 3300
932,274,-34.592743840185136,-58.40582078575996,Farmacia Pueyrredon,-34.59471,-58.40115,480,,Pueyrredon 1460
933,274,-34.592743840185136,-58.40582078575996,Farmacia Paraguay,-34.59597945213218,-58.404666,375,,Pueyrredon y Paraguay
934,274,-34.592743840185136,-58.40582078575996,Kiosco,-34.59761843891225,-58.404064232316145,566,,Avenida Córdoba
935,274,-34.592743840185136,-58.40582078575996,Farmacia Gran Gallo,-34.59399099866479,-58.409837429469064,393,,Gallo
936,274,-34.592743840185136,-58.40582078575996,Punto visual,-34.592703,-58.406748,85,,
937,274,-34.592743840185136,-58.40582078575996,Farmacia TKL,-34.59237719294204,-58.403545996318094,212,,Av. Pueyrredon
938,274,-34.592743840185136,-58.40582078575996,Farmacia Punto De Salud,-34.58779280871161,-58.40813218825347,590,,Beruti 3272
939,274,-34.592743840185136,-58.40582078575996,Farmacia,-34.589678,-58.40863,427,,Carranza
940,274,-34.592743840185136,-58.40582078575996,Farmacia Mansilla,-34.596331073286116,-58.40436514462402,421,,Mansilla
941,274,-34.592743840185136,-58.40582078575996,Rehavita,-34.594437,-58.40381,263,,Ecuador 1381
942,274,-34.592743840185136,-58.40582078575996,Farmacia Sanatorial S.R.L.,-34.596653624683604,-58.40443201413384,453,,Larrea 906
943,274,-34.592743840185136,-58.40582078575996,Farmacia Milenium,-34.58845674793775,-58.40565919876098,477,,Juncal 2863
944,274,-34.592743840185136,-58.40582078575996,Farmacia Morteo,-34.596475742211865,-58.40473292741435,427,,Marcelo T de Alvear 2300
945,275,-34.592743840185136,-58.39796801011996,Farmacia Leloir S.R.L,-34.592871820453915,-58.39864237470167,63,,Larrea 1249
946,275,-34.592743840185136,-58.39796801011996,Farmacia Morteo,-34.59662201362321,-58.40036988258362,484,,Marcelo T. de Alvear 2300
947,275,-34.592743840185136,-58.39796801011996,Farmacia La Santé,-34.596283,-58.401875,532,,Marcelo Torcuato de Alvear 2408
948,275,-34.592743840185136,-58.39796801011996,Farmacia Azul,-34.589204314849745,-58.39985711581264,430,,Pacheco de Melo 2402
949,275,-34.592743840185136,-58.39796801011996,Farmacia Vassallo,-34.593676604689186,-58.397746682167046,105,,Uriburu 1223
950,275,-34.592743840185136,-58.39796801011996,Similia Farmacia,-34.59379453458753,-58.40424872552706,587,,Av. Santa Fé 2642
951,275,-34.592743840185136,-58.39796801011996,Farmacia Esencia,-34.59176,-58.393793,397,,Pacheco de Melo
952,275,-34.592743840185136,-58.39796801011996,Farmacia Franco Alemana | Soy tu Farmacia,-34.59258584954602,-58.40156078338623,329,,Antonio Beruti 2502
953,275,-34.592743840185136,-58.39796801011996,Farmacity,-34.5896362479617,-58.39448894973399,470,,Av. Gral. Gregorio de Las Heras 2055
954,275,-34.592743840185136,-58.39796801011996,Farmacia TKL Tekiel,-34.594701588042845,-58.40107587502559,358,,Av. Santa Fe 2399
955,275,-34.592743840185136,-58.39796801011996,Saturn Suplementos Nutritivos,-34.59721814815073,-58.39512348175049,562,,Marcelo T. De Alvear 1911
956,275,-34.592743840185136,-58.39796801011996,Farmacia Arenales,-34.59442677829714,-58.402559682714454,460,,Av. Pueyrredon 1502
957,275,-34.592743840185136,-58.39796801011996,Farmacity,-34.595475075363055,-58.397808308222885,304,,Av. Santa Fe 2139
958,275,-34.592743840185136,-58.39796801011996,optika,-34.595803425488995,-58.39999084957182,387,,"Azcuénaga 1092, Buenos Aires, Ciudad Autónoma de Buenos Aires"
959,275,-34.592743840185136,-58.39796801011996,Farmacity,-34.58982216886605,-58.400143111255616,381,,Av. Pueyrredón 1845
960,275,-34.592743840185136,-58.39796801011996,Farmacia Azul,-34.59388857163805,-58.40224742889404,412,,Av. Pueyrredón 1428
961,275,-34.592743840185136,-58.39796801011996,Farmacia Center,-34.5951515301633,-58.39325666427612,508,,Callao 1086
962,275,-34.592743840185136,-58.39796801011996,Farmacity,-34.59444135950764,-58.401774806939336,396,,Av. Santa Fe 2453
963,275,-34.592743840185136,-58.39796801011996,Farmacia Rp,-34.5910874599234,-58.39454689824072,363,,Las Heras
964,275,-34.592743840185136,-58.39796801011996,Nueva Farmacia Solari,-34.59635264772967,-58.3947479724884,498,,Riobamba 1076
965,275,-34.592743840185136,-58.39796801011996,Scienza Argentina,-34.59350825842339,-58.402130611104035,390,,Av. Pueyrredón 1460
966,275,-34.592743840185136,-58.39796801011996,Farmacity,-34.58988097996444,-58.39850306510925,322,,Peña 2383
967,275,-34.592743840185136,-58.39796801011996,Farmacia Azul,-34.592105217898286,-58.401896572725924,366,,Pueyrredón Av. 1675
968,275,-34.592743840185136,-58.39796801011996,Occidental,-34.59377953043688,-58.39772854131759,117,,
969,275,-34.592743840185136,-58.39796801011996,Dencorp,-34.598119724079964,-58.39689829662253,606,,Junin 997
970,275,-34.592743840185136,-58.39796801011996,Farmacia TKL,-34.59237719294204,-58.403545996318094,512,,Av. Pueyrredon
971,275,-34.592743840185136,-58.39796801011996,Farmacia Pueyrredon,-34.59471,-58.40115,364,,Pueyrredon 1460
972,275,-34.592743840185136,-58.39796801011996,Kiosco,-34.592332,-58.396591,134,,Junin
973,275,-34.592743840185136,-58.39796801011996,Rehavita,-34.594437,-58.40381,567,,Ecuador 1381
974,275,-34.592743840185136,-58.39796801011996,365 Kioskos Argentinos,-34.59022232068151,-58.39195595872116,618,,Vicente Lopez 1899
975,275,-34.592743840185136,-58.39796801011996,Farmacia Vantage,-34.5952786,-58.3991333,301,,Av. Santa Fe 2249
976,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.591845157957856,-58.390050402192706,100,,Rodríguez Peña 1572
977,276,-34.592743840185136,-58.390115234479964,Farmacia Colón,-34.5915657376469,-58.391540050506585,185,,Av. Callao 1521
978,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.595784446564366,-58.38579542699051,520,,Av. Santa Fe 1310
979,276,-34.592743840185136,-58.390115234479964,Farmacia TKL Quintana,-34.589454816971845,-58.388782739639275,385,,Av. Pres. Manuel Quintana 390
980,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.590894515219524,-58.39089771998814,217,,Av. Callao 1600
981,276,-34.592743840185136,-58.390115234479964,Farmacia Esencia,-34.59176,-58.393793,354,,Pacheco de Melo
982,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.59586227675812,-58.39248059822616,409,,Av. Santa Fe 1740
983,276,-34.592743840185136,-58.390115234479964,La Botica,-34.58820993548494,-58.39034013387381,505,,Av. Quintana 531
984,276,-34.592743840185136,-58.390115234479964,Farmacia VIP de la Plaza,-34.59479,-58.390167,227,,Montevideo 1200
985,276,-34.592743840185136,-58.390115234479964,Soy Tu Farmacia,-34.595577,-58.385617,519,,Av. Santa Fe 1299
986,276,-34.592743840185136,-58.390115234479964,Herboristería El Yuyo Brujo,-34.59230763845212,-58.39130401611328,119,,Av. Gral. Las Heras 1728
987,276,-34.592743840185136,-58.390115234479964,Farmacia Center,-34.5951515301633,-58.39325666427612,393,,Callao 1086
988,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.58798420664697,-58.39102774858475,536,,Roberto M. Ortiz 1861
989,276,-34.592743840185136,-58.390115234479964,Farmacia Rp,-34.5910874599234,-58.39454689824072,446,,Las Heras
990,276,-34.592743840185136,-58.390115234479964,Farmacia Alemana,-34.594112396240234,-58.3852653503418,469,,Arenales 1230
991,276,-34.592743840185136,-58.390115234479964,Farmacia Arenales,-34.59507716442535,-58.3846236414795,566,,Arenales 1302
992,276,-34.592743840185136,-58.390115234479964,Farmacity,-34.5896362479617,-58.39448894973399,529,,Av. Gral. Gregorio de Las Heras 2055
993,276,-34.592743840185136,-58.390115234479964,Vantage,-34.590667724609375,-58.39067840576172,236,,
994,276,-34.592743840185136,-58.390115234479964,Farmacia Sanosan,-34.592252,-58.387798,219,,Vicente Lopez
995,276,-34.592743840185136,-58.390115234479964,Farmacia TKL Facultad,-34.597667791678596,-58.393933982483354,650,,Marcelo T. de Alvear 2045
996,276,-34.592743840185136,-58.390115234479964,Orthodontika,-34.59724,-58.389708,501,,Marcelo T Alvear
997,276,-34.592743840185136,-58.390115234479964,Farmacia Cientifica Centro,-34.597006189697765,-58.387742042541504,521,,Marcelo T. De Alvear 1487
998,276,-34.592743840185136,-58.390115234479964,Farmacia de Cusatis,-34.59505707181544,-58.38472949983511,556,,Libertad 1092
999,276,-34.592743840185136,-58.390115234479964,Farmacia San Nicolás,-34.59550476074219,-58.385623931884766,513,,
1000,276,-34.592743840185136,-58.390115234479964,365 Kioskos Argentinos,-34.59022232068151,-58.39195595872116,327,,Vicente Lopez 1899
1001,277,-34.592743840185136,-58.38226245883996,Farmacity,-34.59606976737402,-58.38149658890377,376,,Carlos Pellegrini 1043/51
1002,277,-34.592743840185136,-58.38226245883996,Farmacity,-34.59315370783386,-58.38441544391765,202,,Libertad 1279
1003,277,-34.592743840185136,-58.38226245883996,Farmacity,-34.595784446564366,-58.38579542699051,468,,Av. Santa Fe 1310
1004,277,-34.592743840185136,-58.38226245883996,Farmacia Alemana,-34.594112396240234,-58.3852653503418,314,,Arenales 1230
1005,277,-34.592743840185136,-58.38226245883996,Farmacia Del Socorro,-34.59303893421747,-58.38039815425873,173,,Juncal 875
1006,277,-34.592743840185136,-58.38226245883996,Farmacia Axxa Pharma,-34.59482307126812,-58.38164850490254,238,,Cerrito 1174
1007,277,-34.592743840185136,-58.38226245883996,Soy Tu Farmacia,-34.595577,-58.385617,440,,Av. Santa Fe 1299
1008,277,-34.592743840185136,-58.38226245883996,Farmacia Arenales,-34.59507716442535,-58.3846236414795,338,,Arenales 1302
1009,277,-34.592743840185136,-58.38226245883996,Farmacity,-34.595244370810924,-58.3785917776459,436,,Av. Santa Fe 802
1010,277,-34.592743840185136,-58.38226245883996,Farmacia Canciller,-34.59393273135098,-58.38057518005371,203,,Arenales 917
1011,277,-34.592743840185136,-58.38226245883996,Farmacia Rivadavia 2463,-34.59396346409026,-58.38442306802371,240,,Av. Rivadavia 2463
1012,277,-34.592743840185136,-58.38226245883996,Farmacia Inglesa Del Norte,-34.59532715535263,-58.38172093239522,291,,Carlos Pellegrini 1091
1013,277,-34.592743840185136,-58.38226245883996,Bio helper,-34.597190856933594,-58.385746002197266,589,,
1014,277,-34.592743840185136,-58.38226245883996,Farmacia Sanosan,-34.592252,-58.387798,510,,Vicente Lopez
1015,277,-34.592743840185136,-58.38226245883996,Farmacia del Centro,-34.59674340399635,-58.382590065911344,446,,Cerrito 1044
1016,277,-34.592743840185136,-58.38226245883996,Farmacia San Nicolás,-34.59550476074219,-58.385623931884766,435,,
1017,277,-34.592743840185136,-58.38226245883996,Farmacia de Cusatis,-34.59505707181544,-58.38472949983511,342,,Libertad 1092
1018,278,-34.592743840185136,-58.374409683199964,Farmacia Azul,-34.596188326523695,-58.37318037824426,399,,Reconquista 1015
1019,278,-34.592743840185136,-58.374409683199964,Farmacity,-34.595244370810924,-58.3785917776459,473,,Av. Santa Fe 802
1020,280,-34.58612200866662,-58.51575964471994,Farmacia Dubin,-34.588427979161985,-58.51409495134466,298,,Av.  Mosoni 3199
1021,280,-34.58612200866662,-58.51575964471994,Farmacia Bulevar,-34.5868702,-58.516457,104,,J. L. Cabezón 3609
1022,280,-34.58612200866662,-58.51575964471994,Farmacia Internacional,-34.590461,-58.51812,529,,
1023,281,-34.58612200866662,-58.507906869079946,Farmacia Dublin,-34.588849188478136,-58.506548429790364,328,,Av. Mosconi
1024,281,-34.58612200866662,-58.507906869079946,Farmacia Dubin,-34.588427979161985,-58.51409495134466,622,,Av.  Mosoni 3199
1025,281,-34.58612200866662,-58.507906869079946,Carrefour Villa Pueyredon,-34.58574728353294,-58.50364262118711,393,,
1026,282,-34.58612200866662,-58.50005409343995,Farmacity,-34.58352754302325,-58.4975210030212,370,,Gral. José G. de Artigas 4684
1027,282,-34.58612200866662,-58.50005409343995,Carrefour Villa Pueyredon,-34.58574728353294,-58.50364262118711,331,,
1028,282,-34.58612200866662,-58.50005409343995,Farmacia Andrea,-34.588521,-58.499957,267,,Av. Nazca 4398
1029,282,-34.58612200866662,-58.50005409343995,Farmacia Nueva Social Fenix,-34.58332246509195,-58.497267947231826,402,,Av Gral. Mosconi y Artigas
1030,282,-34.58612200866662,-58.50005409343995,Farmacia Artigas,-34.58448369010679,-58.49949876403036,189,,Artigas 3900
1031,282,-34.58612200866662,-58.50005409343995,Farmacia Fenix,-34.5829856281874,-58.50205310245828,394,,Gral. Jose G. Artigas 4900
1032,285,-34.58612200866662,-58.476495766519946,Drugstore Los Porteños,-34.582148309918054,-58.47355827260272,517,,Combatientes de Malvinas 3269
1033,286,-34.58612200866662,-58.46864299087995,Farmacia SM,-34.58379104784845,-58.465355284250414,397,,
1034,286,-34.58612200866662,-58.46864299087995,Farma express,-34.584359,-58.467326,230,,
1035,287,-34.58612200866662,-58.46079021523995,Farmacias Dr. Ahorro,-34.58710536102501,-58.45446467399597,589,,Av. Corrientes 6847
1036,287,-34.58612200866662,-58.46079021523995,Van Rossum,-34.582618694284825,-58.46060511129079,390,,
1037,287,-34.58612200866662,-58.46079021523995,Kiosco Mamma,-34.585289001464844,-58.46133041381836,105,,
1038,287,-34.58612200866662,-58.46079021523995,Farmacia SM,-34.58379104784845,-58.465355284250414,492,,
1039,287,-34.58612200866662,-58.46079021523995,kiosco,-34.5868834099141,-58.45511924140728,526,,
1040,287,-34.58612200866662,-58.46079021523995,Farmacia Faraday,-34.586568018747634,-58.45531993932762,503,,Avenida Federico Lacroze
1041,288,-34.58612200866662,-58.45293743959995,Farmacity,-34.583399332085875,-58.45283175604806,303,,Federico Lacroze 3801
1042,288,-34.58612200866662,-58.45293743959995,Farmacias Dr. Ahorro,-34.58710536102501,-58.45446467399597,177,,Av. Corrientes 6847
1043,288,-34.58612200866662,-58.45293743959995,kiosco patricia,-34.584157243831015,-58.448869907424395,432,,Jorge newbery
1044,288,-34.58612200866662,-58.45293743959995,Farmacia Faraday,-34.586568018747634,-58.45531993932762,223,,Avenida Federico Lacroze
1045,288,-34.58612200866662,-58.45293743959995,Farmacia SEC,-34.5839111,-58.4532869,248,,Av Federico Lacroze 3801-3899
1046,288,-34.58612200866662,-58.45293743959995,kiosco,-34.5868834099141,-58.45511924140728,217,,
1047,289,-34.58612200866662,-58.44508466395995,Farma Express,-34.5829,-58.442603,424,,
1048,289,-34.58612200866662,-58.44508466395995,kiosco patricia,-34.584157243831015,-58.448869907424395,410,,Jorge newbery
1049,289,-34.58612200866662,-58.44508466395995,Tron,-34.59038005796719,-58.444432585999486,477,,Ghghghfh
1050,290,-34.58612200866662,-58.43723188831996,Farmacia San-Up,-34.58444976399598,-58.43537451894112,252,,Santa Fe 4900
1051,290,-34.58612200866662,-58.43723188831996,Farmacia Nazca,-34.582092,-58.43602,462,,Bonpland 1874
1052,291,-34.58612200866662,-58.42937911267995,Farmacia Iliada,-34.585183081042935,-58.4265010973495,283,,Paraguay 4502
1053,291,-34.58612200866662,-58.42937911267995,Farmacia Costa Rica,-34.58738800585713,-58.42802882194519,187,,Costa Rica 4799
1054,291,-34.58612200866662,-58.42937911267995,La Pharmacie d'Elodie,-34.58513565315682,-58.427438735961914,208,,Soler 4900
1055,291,-34.58612200866662,-58.42937911267995,Farmacia Esencia,-34.5897139762479,-58.43204133115982,468,,Serrano
1056,291,-34.58612200866662,-58.42937911267995,Farmacity,-34.581332,-58.427874,550,,Distrito Arcos
1057,291,-34.58612200866662,-58.42937911267995,Farmacia San-Up,-34.58444976399598,-58.43537451894112,580,,Santa Fe 4900
1058,291,-34.58612200866662,-58.42937911267995,Farmacia Ilíada,-34.584631,-58.424308,493,,
1059,292,-34.58612200866662,-58.42152633703996,Farmacity,-34.589306954398005,-58.42260490085662,368,,Av. Raúl Scalabrini Ortiz 1868
1060,292,-34.58612200866662,-58.42152633703996,Farmacia Costa Rica,-34.58738800585713,-58.42802882194519,612,,Costa Rica 4799
1061,292,-34.58612200866662,-58.42152633703996,Farmacia Iliada,-34.585183081042935,-58.4265010973495,467,,Paraguay 4502
1062,292,-34.58612200866662,-58.42152633703996,Farmacia Rp,-34.584995,-58.41601,520,,Av. Santa Fe 3709
1063,292,-34.58612200866662,-58.42152633703996,Farmacia,-34.589163399581885,-58.420715909081274,346,,Arenales
1064,292,-34.58612200866662,-58.42152633703996,Open Farma,-34.58091662065694,-58.422326591931345,584,,Av. Santa Fe 4228
1065,292,-34.58612200866662,-58.42152633703996,Kiosco Gascon,-34.59140088202586,-58.42199776555586,589,,Gascon esq. Julián Alvarez
1066,292,-34.58612200866662,-58.42152633703996,Farmacia Ilíada,-34.584631,-58.424308,304,,
1067,292,-34.58612200866662,-58.42152633703996,Farmacia Salud Global,-34.583954240148465,-58.417901448707454,410,,Av. Santa Fe 3936
1068,292,-34.58612200866662,-58.42152633703996,Farmacia San Francisco,-34.5884771758136,-58.42025890286783,286,,Scalabrini Ortiz
1069,292,-34.58612200866662,-58.42152633703996,Farmacia Rural,-34.581518551158695,-58.4233130767491,537,,Santa Fe 4228
1070,292,-34.58612200866662,-58.42152633703996,Farmacity,-34.584524,-58.416846,464,,Av. Córdoba
1071,292,-34.58612200866662,-58.42152633703996,Pmasp,-34.5811252559901,-58.42230429858778,560,,Santa Fé 4228
1072,292,-34.58612200866662,-58.42152633703996,25 horas,-34.58245,-58.42224,413,,Guemes 4500
1073,292,-34.58612200866662,-58.42152633703996,Avalon,-34.58572873809789,-58.41807978868809,318,,Güemes
1074,292,-34.58612200866662,-58.42152633703996,"Drugstore ""Mono Loco""",-34.58797993565914,-58.418017828640416,382,,Charcas 3698
1075,292,-34.58612200866662,-58.42152633703996,"Farmacia ""Bauer""",-34.585468719996605,-58.41902165134059,240,,Güemes 4102
1076,293,-34.58612200866662,-58.41367356139996,Farmacia Jardin,-34.58763112929015,-58.412122269829084,220,,
1077,293,-34.58612200866662,-58.41367356139996,Farmacia Park,-34.586073419624206,-58.41451861507152,77,,Santa Fe 3557
1078,293,-34.58612200866662,-58.41367356139996,Farmacity,-34.58731948270983,-58.41271964047795,159,,Av. Santa Fe 3380
1079,293,-34.58612200866662,-58.41367356139996,Farmacia Fátima - Farmafe,-34.587723,-58.408891,473,,Av. Cnel. Díaz 2179
1080,293,-34.58612200866662,-58.41367356139996,Farmacity,-34.58392765327832,-58.41553847031841,298,,Av. Gral. Las Heras 2055
1081,293,-34.58612200866662,-58.41367356139996,Farmacity,-34.591217,-58.413418,567,,República Dominicana 3358
1082,293,-34.58612200866662,-58.41367356139996,Farmacia Rp,-34.584995,-58.41601,248,,Av. Santa Fe 3709
1083,293,-34.58612200866662,-58.41367356139996,Farmacia Scienza,-34.58934073137326,-58.41294705273332,364,,Güemes 3500
1084,293,-34.58612200866662,-58.41367356139996,Farmacia La Botica de Beruti,-34.587829959352824,-58.408795334579736,485,,Antonio Beruti 3272
1085,293,-34.58612200866662,-58.41367356139996,Farmacia Aba,-34.58691,-58.407805,544,,Juncal 3005
1086,293,-34.58612200866662,-58.41367356139996,Farmacia Coronel Diaz,-34.585772205859094,-58.40793157331929,527,,Coronel Diaz
1087,293,-34.58612200866662,-58.41367356139996,Farmacia Sofiba,-34.590452874017025,-58.410680294036865,554,,Güemes 3271
1088,293,-34.58612200866662,-58.41367356139996,Farmacia Nueva Palermo,-34.5878547057509,-58.4113179892302,289,,Bulnes 2001
1089,293,-34.58612200866662,-58.41367356139996,Beruti 3300,-34.587835,-58.408533,508,,Beruti 3300
1090,293,-34.58612200866662,-58.41367356139996,Farmacia Salud Global,-34.583954240148465,-58.417901448707454,456,,Av. Santa Fe 3936
1091,293,-34.58612200866662,-58.41367356139996,farmaquality,-34.583099365234375,-58.41282272338867,345,,
1092,293,-34.58612200866662,-58.41367356139996,Farmacia Fatima,-34.586888,-58.408424,488,,Juncal 2179
1093,293,-34.58612200866662,-58.41367356139996,Dentista,-34.589004362520505,-58.410465717315674,435,,Av. Santa Fe 3100
1094,293,-34.58612200866662,-58.41367356139996,Varela,-34.58117308156711,-58.41027210288388,632,,
1095,293,-34.58612200866662,-58.41367356139996,Farmacia,-34.58889857783086,-58.41446845849169,317,,Av. Coronel diaz 2179
1096,293,-34.58612200866662,-58.41367356139996,Avalon,-34.58572873809789,-58.41807978868809,406,,Güemes
1097,293,-34.58612200866662,-58.41367356139996,Farmacia Cerviño Trinidad,-34.58422036654892,-58.4157948288111,287,,Cerviño 4716
1098,293,-34.58612200866662,-58.41367356139996,Farmacia caledonia,-34.58811844064728,-58.41436814539828,231,,
1099,293,-34.58612200866662,-58.41367356139996,Farmacity,-34.584524,-58.416846,340,,Av. Córdoba
1100,293,-34.58612200866662,-58.41367356139996,Farmacia DYL,-34.58366991382642,-58.41335387352784,274,,Aráoz 2800
1101,293,-34.58612200866662,-58.41367356139996,"Drugstore ""Mono Loco""",-34.58797993565914,-58.418017828640416,448,,Charcas 3698
1102,293,-34.58612200866662,-58.41367356139996,"Farmacia ""Bauer""",-34.585468719996605,-58.41902165134059,495,,Güemes 4102
1103,293,-34.58612200866662,-58.41367356139996,kiosco ortiz,-34.58449639211861,-58.411932793519235,241,,
1104,293,-34.58612200866662,-58.41367356139996,kiosco espeZial,-34.5845629396699,-58.411921647863764,236,,
1105,294,-34.58612200866662,-58.40582078575996,Farmacity,-34.58889010035427,-58.40513877154997,314,,Juncal 2781/99
1106,294,-34.58612200866662,-58.40582078575996,Farmacia Aba,-34.58691,-58.407805,201,,Juncal 3005
1107,294,-34.58612200866662,-58.40582078575996,Farmacia TKL San Agustín,-34.58248467730866,-58.40281043959966,489,,Av. Gral. Las Heras 2699
1108,294,-34.58612200866662,-58.40582078575996,Farmacia Coronel Diaz,-34.585772205859094,-58.40793157331929,197,,Coronel Diaz
1109,294,-34.58612200866662,-58.40582078575996,Farmacia Fátima - Farmafe,-34.587723,-58.408891,333,,Av. Cnel. Díaz 2179
1110,294,-34.58612200866662,-58.40582078575996,Farmacity,-34.58368284458764,-58.40153593866969,477,,Av. Las Heras 2845
1111,294,-34.58612200866662,-58.40582078575996,farmacia 2100,-34.58174496900072,-58.40318378976395,543,,Bilinghrst 2100
1112,294,-34.58612200866662,-58.40582078575996,Farmacia San Agustín,-34.5844,-58.40046674,526,,Av.  Las Heras 2699
1113,294,-34.58612200866662,-58.40582078575996,Farmacia La Botica de Beruti,-34.587829959352824,-58.408795334579736,332,,Antonio Beruti 3272
1114,294,-34.58612200866662,-58.40582078575996,Farmacia Fatima,-34.586888,-58.408424,253,,Juncal 2179
1115,294,-34.58612200866662,-58.40582078575996,Farmacia Nueva Palermo,-34.5878547057509,-58.4113179892302,539,,Bulnes 2001
1116,294,-34.58612200866662,-58.40582078575996,Beruti 3300,-34.587835,-58.408533,313,,Beruti 3300
1117,294,-34.58612200866662,-58.40582078575996,Farmacia Viena del Norte,-34.59006,-58.40656,443,,Austria 1839
1118,294,-34.58612200866662,-58.40582078575996,Farmacia Vantage,-34.58992806156686,-58.407318585433465,445,,Av Santa Fe 2936
1119,294,-34.58612200866662,-58.40582078575996,Farmacia Punto De Salud,-34.58779280871161,-58.40813218825347,281,,Beruti 3272
1120,294,-34.58612200866662,-58.40582078575996,farmacity las heras,-34.58559796139297,-58.4054963591224,65,,
1121,294,-34.58612200866662,-58.40582078575996,farmacia Bulnes,-34.58304789308117,-58.40751362667541,375,,
1122,294,-34.58612200866662,-58.40582078575996,Farmarket,-34.581788099579526,-58.40639910979485,485,,Cerviño 3381
1123,294,-34.58612200866662,-58.40582078575996,Farmacia,-34.589678,-58.40863,472,,Carranza
1124,294,-34.58612200866662,-58.40582078575996,Farmacia La Porteña,-34.584076,-58.402396,387,,Las Heras
1125,294,-34.58612200866662,-58.40582078575996,Kisoco de Tincho & Normi,-34.583294355801094,-58.40726285942573,341,,Matienzo
1126,294,-34.58612200866662,-58.40582078575996,Farmacia Milenium,-34.58845674793775,-58.40565919876098,260,,Juncal 2863
1127,295,-34.58612200866662,-58.39796801011996,Farmacity,-34.58709760360372,-58.39767666287513,111,,Av. Gral. Gregorio de Las Heras 2324
1128,295,-34.58612200866662,-58.39796801011996,Farmacia Azul,-34.589204314849745,-58.39985711581264,384,,Pacheco de Melo 2402
1129,295,-34.58612200866662,-58.39796801011996,Farmacia TKL San Agustín,-34.58248467730866,-58.40281043959966,600,,Av. Gral. Las Heras 2699
1130,295,-34.58612200866662,-58.39796801011996,Farmacity,-34.58368284458764,-58.40153593866969,425,,Av. Las Heras 2845
1131,295,-34.58612200866662,-58.39796801011996,Farmacity,-34.58982216886605,-58.400143111255616,457,,Av. Pueyrredón 1845
1132,295,-34.58612200866662,-58.39796801011996,Farmacia San Agustín,-34.5844,-58.40046674,298,,Av.  Las Heras 2699
1133,295,-34.58612200866662,-58.39796801011996,Farmacia Rp,-34.5910874599234,-58.39454689824072,635,,Las Heras
1134,295,-34.58612200866662,-58.39796801011996,Farmacity,-34.58988097996444,-58.39850306510925,421,,Peña 2383
1135,295,-34.58612200866662,-58.39796801011996,Farmacity,-34.5896362479617,-58.39448894973399,504,,Av. Gral. Gregorio de Las Heras 2055
1136,295,-34.58612200866662,-58.39796801011996,Farmacia La Porteña,-34.584076,-58.402396,465,,Las Heras
1137,296,-34.58612200866662,-58.390115234479964,La Botica,-34.58820993548494,-58.39034013387381,233,,Av. Quintana 531
1138,296,-34.58612200866662,-58.390115234479964,Farmacia TKL Quintana,-34.589454816971845,-58.388782739639275,390,,Av. Pres. Manuel Quintana 390
